client_id,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,Variation,session_per_client,max_step_client,completion_rate,avg_steps_client,error_rate,avg_time_to_completion
7684332,364.0,59.0,M,4.0,455799.2,5.0,8.0,Test,2,4,True,3.5,True,236.0
7331322,199.0,63.0,M,2.0,143602.19,6.0,9.0,Test,2,4,True,3.5,False,158.0
7300338,136.0,70.0,F,2.0,41868.22,0.0,3.0,Control,1,0,False,4.0,True,
613635,70.0,23.0,U,2.0,33790.47,5.0,8.0,Control,1,4,False,7.0,True,
9208471,166.0,32.0,M,2.0,41006.1,3.0,6.0,Test,1,4,True,5.0,False,163.0
8385886,103.0,56.5,U,2.0,1282361.71,4.0,7.0,Control,1,4,True,5.0,False,621.0
5883812,203.0,76.0,F,2.0,29567.08,0.0,4.0,Test,2,1,False,4.0,True,
4010229,70.0,28.5,U,2.0,84463.39,2.0,5.0,Test,1,4,False,8.0,True,
5089510,71.0,28.0,U,2.0,41108.89,1.0,4.0,Control,1,4,False,7.0,True,
2066508,215.0,69.5,M,2.0,227797.36,6.0,9.0,Control,2,4,True,3.0,False,384.0
9768615,106.0,38.5,F,2.0,34171.19,1.0,4.0,Test,1,4,True,5.0,False,119.0
5696154,251.0,26.5,F,4.0,45525.57,6.0,9.0,Control,1,4,True,5.0,False,1179.0
2868319,111.0,55.0,M,2.0,339145.31,3.0,6.0,Test,2,1,False,3.0,True,
8786226,166.0,55.0,M,4.0,82128.29999999999,5.0,8.0,Test,1,0,False,1.0,False,
7344008,200.0,64.5,F,3.0,603017.91,6.0,9.0,Control,2,4,True,4.5,False,269.0
6190541,127.0,38.5,F,2.0,33575.71,3.0,6.0,Control,1,4,True,5.0,False,124.0
7699531,59.0,51.0,U,2.0,30872.25,3.0,6.0,Control,1,4,True,5.0,False,138.0
3448803,170.0,66.0,M,2.0,195258.1,5.0,8.0,Test,1,0,False,2.0,True,
7733089,66.0,46.5,U,2.0,103926.7,5.0,8.0,Test,2,4,True,3.0,False,488.0
6703708,139.0,56.5,M,2.0,126645.87,4.0,7.0,Control,2,4,True,3.5,True,119.0
927407,208.0,73.0,M,2.0,2996015.85,6.0,9.0,Test,1,0,False,1.0,False,
2343322,191.0,43.5,F,2.0,35115.16,0.0,3.0,Control,1,4,True,5.0,False,156.0
4075374,70.0,59.0,U,2.0,68976.51,4.0,7.0,Test,1,3,False,5.0,True,
7477915,82.0,26.5,U,2.0,67947.76999999999,6.0,9.0,Control,2,4,False,4.0,True,
3290362,193.0,38.5,F,2.0,82961.91,4.0,7.0,Test,3,4,True,4.333333333333333,True,99.0
5074532,139.0,45.0,F,2.0,30566.96,6.0,9.0,Test,2,2,False,3.0,True,
2940782,58.0,56.0,U,2.0,51386.67,4.0,7.0,Control,1,1,False,4.0,True,
6640401,83.0,64.0,U,2.0,150920.49,2.0,5.0,Test,2,3,False,3.0,True,
6816212,117.0,68.5,M,2.0,175280.58000000002,6.0,9.0,Control,1,4,True,5.0,False,694.0
3351739,200.0,58.5,M,2.0,30775.46,2.0,5.0,Control,1,4,False,10.0,True,
4045017,160.0,34.0,F,2.0,29851.13,1.0,4.0,Control,1,4,True,5.0,False,112.0
8888550,204.0,59.0,M,2.0,64335.4,6.0,9.0,Control,7,1,False,2.142857142857143,True,
4036239,178.0,33.5,U,2.0,56986.64,0.0,3.0,Control,1,4,True,5.0,False,182.0
8576669,190.0,58.0,M,4.0,166276.39,4.0,7.0,Control,1,0,False,2.0,True,
4785398,141.0,39.5,F,2.0,52148.16,3.0,6.0,Control,1,4,False,11.0,True,
4701167,288.0,30.5,M,2.0,50561.66,4.0,7.0,Control,1,4,True,5.0,False,161.0
383168,287.0,57.5,F,2.0,214658.94,5.0,8.0,Test,1,4,True,5.0,False,702.0
9905906,267.0,23.5,M,2.0,45520.33,1.0,4.0,Test,1,4,False,7.0,True,
2036106,253.0,41.0,M,3.0,94699.45,3.0,6.0,Control,1,1,False,2.0,False,
3665114,241.0,53.0,M,3.0,729429.27,5.0,8.0,Control,1,4,False,7.0,True,
4875654,214.0,43.0,F,3.0,167983.83000000002,2.0,5.0,Control,1,2,False,4.0,True,
3684095,203.0,29.0,M,3.0,93293.13,6.0,9.0,Test,2,3,False,3.0,True,
4538037,192.0,62.5,M,3.0,221442.53,4.0,7.0,Test,2,4,False,5.5,True,
7128070,254.0,42.0,M,2.0,389133.93,2.0,6.0,Control,1,1,False,2.0,False,
2188831,190.0,65.5,F,2.0,26644.19,0.0,3.0,Test,1,4,True,5.0,False,186.0
7258079,59.0,72.0,U,2.0,72415.04000000001,2.0,5.0,Test,1,4,False,7.0,True,
2681354,144.0,26.5,F,3.0,33083.86,5.0,8.0,Control,2,4,False,12.0,True,
323628,39.0,71.0,F,2.0,78127.37,1.0,5.0,Test,2,1,False,1.5,False,
6275855,81.0,23.0,U,2.0,57755.45,1.0,4.0,Control,1,3,False,4.0,False,
8186750,119.0,41.0,M,2.0,90018.72,2.0,5.0,Control,1,4,False,9.0,True,
1960597,44.0,22.5,U,2.0,31885.84,3.0,6.0,Test,1,4,True,5.0,False,232.0
9630732,82.0,42.5,U,2.0,65743.57,1.0,4.0,Test,1,4,True,5.0,False,123.0
6819326,150.0,67.0,F,2.0,207130.2,2.0,8.0,Control,1,2,False,5.0,True,
8251796,153.0,73.0,M,2.0,49157.07,3.0,6.0,Control,2,0,False,1.5,True,
2850748,94.0,57.0,U,2.0,56798.6,0.0,3.0,Control,1,0,False,1.0,False,
7201546,121.0,28.5,M,3.0,42979.61,4.0,7.0,Test,1,4,False,7.0,True,
3959670,99.0,35.5,U,3.0,86424.28,6.0,9.0,Control,1,4,False,9.0,True,
1552420,137.0,34.5,F,3.0,53595.85,0.0,3.0,Control,1,4,True,5.0,False,79.0
1170092,58.0,35.0,U,2.0,38807.2,5.0,8.0,Test,1,0,False,1.0,False,
4876049,70.0,21.5,U,2.0,30469.9,1.0,4.0,Test,1,4,True,5.0,False,401.0
9685962,110.0,27.5,F,2.0,51070.28,6.0,9.0,Test,1,4,True,5.0,False,174.0
4074779,70.0,26.5,U,2.0,32969.81,3.0,6.0,Test,1,4,True,5.0,False,83.0
7698220,154.0,31.5,M,2.0,89889.34,0.0,3.0,Control,2,4,False,2.5,False,
186612,70.0,44.5,U,2.0,42190.07,1.0,4.0,Control,1,4,True,5.0,False,203.0
5139624,128.0,50.5,M,2.0,482074.25,6.0,9.0,Test,1,4,False,7.0,True,
8421108,191.0,53.5,M,2.0,135309.07,2.0,5.0,Control,1,4,True,5.0,False,594.0
33752,106.0,51.5,F,2.0,27416.12,0.0,3.0,Test,1,4,True,5.0,False,102.0
2949963,185.0,50.0,M,3.0,488871.82,3.0,6.0,Test,1,4,True,5.0,False,168.0
343737,82.0,59.0,U,2.0,65343.02,0.0,3.0,Test,1,0,False,2.0,True,
8539417,141.0,45.0,M,2.0,256722.91,6.0,9.0,Control,2,2,False,2.5,False,
6487222,142.0,25.0,F,2.0,52477.28,1.0,4.0,Control,1,0,False,2.0,True,
3089039,60.0,22.5,U,2.0,49084.99,2.0,5.0,Test,1,4,True,5.0,False,83.0
1644577,284.0,59.5,F,2.0,99624.11,1.0,4.0,Control,1,4,True,5.0,False,187.0
9411127,190.0,62.5,F,2.0,228209.35,6.0,9.0,Test,1,4,True,5.0,False,166.0
9718232,194.0,66.0,M,2.0,72639.29999999999,0.0,3.0,Test,1,3,False,8.0,True,
895221,219.0,55.0,M,2.0,26323.57,6.0,9.0,Control,1,4,False,11.0,True,
5345981,181.0,65.0,F,3.0,387641.1,6.0,9.0,Control,2,0,False,2.5,True,
4965380,369.0,68.5,F,4.0,81502.13,6.0,9.0,Test,1,4,True,5.0,False,165.0
7847491,279.0,63.0,F,3.0,282656.09,4.0,7.0,Control,1,3,False,4.0,False,
7835069,73.0,66.0,F,2.0,264562.19,2.0,5.0,Control,1,0,False,1.0,False,
6574408,136.0,60.0,F,2.0,35516.259999999995,5.0,8.0,Test,1,4,False,11.0,True,
8690825,95.0,45.0,U,2.0,146943.39,3.0,6.0,Control,1,3,False,6.0,True,
9922958,316.0,87.5,F,2.0,73116.54000000001,3.0,6.0,Test,1,4,True,5.0,False,460.0
8541230,107.0,59.0,M,2.0,113574.1,2.0,5.0,Test,1,0,False,3.0,True,
9117173,81.0,23.5,U,3.0,36881.4,2.0,5.0,Control,1,4,False,12.0,True,
3802523,160.0,58.0,F,4.0,74211.2,2.0,5.0,Test,1,0,False,1.0,False,
6064907,67.0,48.0,U,2.0,24396.23,3.0,6.0,Test,2,4,False,10.0,True,
1868329,70.0,26.5,U,3.0,72015.37,4.0,7.0,Test,1,4,True,5.0,False,203.0
611119,128.0,65.5,M,3.0,229491.31,5.0,8.0,Test,3,4,True,6.0,True,221.0
887670,168.0,42.0,M,2.0,150264.55,4.0,7.0,Test,1,1,False,3.0,True,
9311264,118.0,60.0,M,2.0,39746.61,1.0,4.0,Test,2,2,False,4.5,True,
690383,59.0,25.5,U,2.0,51553.58,2.0,5.0,Control,1,4,True,5.0,False,190.0
166315,169.0,65.5,U,3.0,314156.24,6.0,9.0,Test,2,4,True,6.0,True,111.0
4867576,191.0,73.0,M,2.0,319274.39,6.0,9.0,Control,1,1,False,2.0,False,
7820781,280.0,65.5,M,2.0,709234.17,3.0,6.0,Test,1,4,True,5.0,False,107.0
2923048,192.0,60.5,M,2.0,260478.83,4.0,7.0,Test,4,4,False,3.0,True,
4089994,284.0,72.5,F,2.0,58231.11,0.0,3.0,Test,1,4,False,7.0,True,
7982504,216.0,33.5,M,2.0,104364.89,1.0,4.0,Test,1,4,False,6.0,True,
6269757,212.0,47.5,F,2.0,208669.71,3.0,6.0,Control,1,4,False,6.0,True,
5006552,227.0,60.5,F,2.0,27572.12,0.0,3.0,Test,1,4,True,5.0,False,1051.0
9110158,75.0,32.5,U,3.0,66460.63,3.0,8.0,Test,1,4,True,5.0,False,107.0
4159208,96.0,50.0,U,2.0,51553.33,4.0,7.0,Control,1,1,False,2.0,False,
5585512,160.0,55.5,F,2.0,69191.23999999999,1.0,4.0,Control,1,4,False,5.0,True,
5091684,358.0,66.0,F,2.0,680318.29,0.0,3.0,Test,1,3,False,4.0,False,
5810345,196.0,57.5,M,2.0,557957.05,2.0,5.0,Control,1,4,False,7.0,True,
3581868,69.0,46.0,U,2.0,34583.97,1.0,5.0,Test,1,2,False,4.0,True,
1227517,67.0,55.0,U,2.0,56545.46,1.0,4.0,Control,4,3,False,4.25,True,
522661,360.0,71.5,M,2.0,48064.32,1.0,4.0,Test,1,4,True,5.0,False,289.0
3070009,57.0,35.5,U,2.0,45366.82,0.0,3.0,Test,1,4,True,5.0,False,162.0
2101216,78.0,22.5,U,2.0,27092.54,6.0,9.0,Test,1,4,True,5.0,False,148.0
6255724,204.0,39.0,M,2.0,128881.95,6.0,9.0,Test,1,2,False,3.0,False,
3493304,94.0,51.5,M,2.0,24453.13,0.0,3.0,Control,1,4,False,6.0,True,
6139988,265.0,54.0,F,2.0,49346.25,0.0,3.0,Control,1,2,False,3.0,False,
8424613,94.0,54.5,U,2.0,73039.7,0.0,3.0,Control,1,4,True,5.0,False,545.0
7339400,142.0,45.0,F,2.0,78342.6,1.0,4.0,Test,1,0,False,1.0,False,
1809326,164.0,48.0,F,2.0,34303.6,1.0,4.0,Control,1,2,False,3.0,False,
7592638,342.0,54.5,M,3.0,474347.12,4.0,7.0,Test,1,4,False,9.0,True,
753431,58.0,35.5,U,2.0,46636.92,6.0,9.0,Test,2,4,True,3.5,True,101.0
7845652,182.0,74.0,M,2.0,80288.6,4.0,7.0,Control,3,1,False,4.333333333333333,True,
2197946,105.0,41.0,F,2.0,27900.45,2.0,5.0,Test,1,4,False,8.0,True,
760258,57.0,61.5,U,2.0,175279.12,2.0,5.0,Control,2,4,True,5.0,True,148.0
7493041,183.0,40.0,M,2.0,30746.18,1.0,4.0,Test,1,2,False,3.0,False,
2039692,72.0,47.0,U,2.0,84441.31,0.0,3.0,Control,1,1,False,3.0,True,
6216233,202.0,30.0,F,4.0,125873.44,6.0,9.0,Control,1,2,False,4.0,True,
9137627,169.0,50.5,F,2.0,102389.43,1.0,4.0,Control,1,4,True,5.0,False,416.0
2243938,70.0,59.0,U,2.0,27539.58,0.0,3.0,Test,1,2,False,3.0,False,
2899509,74.0,46.5,U,2.0,58253.94,6.0,9.0,Test,2,4,True,3.0,False,608.0
3056475,163.0,53.5,M,2.0,41968.03,3.0,6.0,Control,2,4,True,4.5,False,361.0
3890665,59.0,25.0,U,2.0,44330.61,0.0,3.0,Test,1,2,False,3.0,False,
8184065,154.0,43.0,F,3.0,52875.58,3.0,6.0,Test,1,4,False,4.0,False,
7056764,147.0,58.5,F,2.0,128815.22,3.0,6.0,Control,1,4,True,5.0,False,433.0
4581224,59.0,51.0,U,2.0,30543.13,1.0,4.0,Control,1,4,True,5.0,False,195.0
3765679,76.0,66.0,M,3.0,336188.7,6.0,9.0,Control,1,3,False,5.0,True,
5670374,95.0,68.0,U,2.0,67443.2,4.0,7.0,Control,1,0,False,1.0,False,
7339227,75.0,22.5,U,2.0,25121.99,6.0,9.0,Control,1,4,False,5.0,True,
9775504,161.0,47.5,F,2.0,128818.44,1.0,4.0,Test,1,4,False,6.0,True,
6674579,67.0,69.0,U,2.0,64001.04,4.0,7.0,Test,2,4,True,3.5,False,342.0
770632,84.0,51.0,U,2.0,164448.08000000002,2.0,5.0,Control,2,3,False,2.0,False,
4350100,72.0,37.5,U,2.0,35344.91,6.0,9.0,Test,1,4,True,5.0,False,75.0
3000609,166.0,62.0,M,2.0,33469.85,1.0,4.0,Control,1,0,False,1.0,False,
7411740,94.0,65.5,U,2.0,51431.65,0.0,3.0,Test,1,4,False,9.0,True,
5267691,74.0,27.0,U,2.0,40812.08,0.0,3.0,Control,1,4,False,7.0,True,
5729750,162.0,58.0,F,2.0,73159.72,3.0,7.0,Test,1,4,False,7.0,True,
9688197,44.0,62.0,U,2.0,54288.62,6.0,9.0,Test,3,4,False,4.333333333333333,True,
9896387,71.0,60.0,F,2.0,69403.57,6.0,9.0,Control,2,3,False,5.5,True,
5550353,132.0,30.5,F,2.0,48647.4,1.0,4.0,Control,1,4,False,8.0,True,
1106203,299.0,69.5,M,3.0,68557.56,2.0,5.0,Test,3,4,False,1.3333333333333333,True,
4906459,245.0,62.0,F,2.0,39481.2,2.0,5.0,Control,4,3,False,3.25,True,
2264189,244.0,63.0,M,2.0,34107.79,3.0,6.0,Test,1,4,False,9.0,True,
4513466,239.0,61.5,F,2.0,51259.69,0.0,3.0,Test,2,4,False,4.0,True,
8875228,233.0,40.0,F,4.0,108342.42,4.0,7.0,Test,1,2,False,3.0,False,
8438553,228.0,55.0,M,2.0,344066.74,6.0,9.0,Control,1,0,False,2.0,True,
8490286,177.0,63.0,M,3.0,461554.9,4.0,7.0,Test,2,2,False,3.0,True,
3423886,57.0,54.0,M,2.0,66079.03,0.0,3.0,Test,2,2,False,2.5,False,
9719547,177.0,38.0,F,2.0,35000.23,0.0,3.0,Control,1,0,False,1.0,False,
6352921,70.0,54.0,M,3.0,218706.12,5.0,8.0,Control,2,2,False,3.0,True,
6374296,217.0,40.0,M,2.0,219440.59000000003,6.0,9.0,Test,1,0,False,1.0,False,
7175242,111.0,29.0,M,3.0,58411.17,6.0,9.0,Control,1,4,True,5.0,False,118.0
9765552,71.0,66.5,U,2.0,98035.67,3.0,6.0,Control,1,4,True,5.0,False,470.0
6787400,102.0,31.0,U,2.0,79727.11,1.0,4.0,Test,1,4,False,6.0,True,
699807,69.0,66.5,U,2.0,189940.95,6.0,9.0,Test,1,4,False,7.0,True,
7111680,119.0,29.5,M,3.0,56441.42999999999,3.0,6.0,Control,1,4,False,7.0,True,
8500269,368.0,76.5,M,3.0,288911.31,2.0,5.0,Control,1,4,False,7.0,True,
4709008,140.0,35.5,M,2.0,26875.03,1.0,4.0,Control,1,4,True,5.0,False,429.0
8415542,77.0,56.5,F,2.0,166438.21000000002,2.0,5.0,Test,1,4,False,6.0,True,
8313768,69.0,21.0,U,2.0,28412.93,6.0,9.0,Control,1,0,False,1.0,False,
7684999,370.0,70.0,M,3.0,546944.67,1.0,4.0,Control,3,1,False,2.6666666666666665,True,
7954546,120.0,63.5,M,2.0,185825.79,3.0,6.0,Test,2,4,False,8.0,True,
3448724,58.0,32.0,U,2.0,28775.82,4.0,7.0,Test,2,0,False,1.0,False,
323720,106.0,25.5,F,2.0,157684.07,2.0,5.0,Test,1,4,True,5.0,False,314.0
5639474,59.0,76.5,U,2.0,85372.01,3.0,6.0,Test,2,4,False,6.5,True,
2710107,196.0,44.0,M,2.0,45596.21,4.0,7.0,Control,1,3,False,6.0,True,
5807713,73.0,24.5,U,2.0,28924.85,5.0,8.0,Control,1,4,True,5.0,False,181.0
3392317,166.0,20.5,M,2.0,28428.47,0.0,3.0,Control,1,4,True,5.0,False,212.0
2478030,197.0,33.5,M,2.0,109360.34,0.0,3.0,Test,1,4,True,5.0,False,842.0
7703737,70.0,24.0,U,2.0,25179.66,1.0,4.0,Control,1,0,False,1.0,False,
9747358,151.0,57.5,U,2.0,29811.16,0.0,3.0,Test,2,4,False,3.0,True,
7008709,84.0,35.5,F,2.0,212033.96,2.0,5.0,Test,2,4,True,3.0,False,90.0
2867628,159.0,65.0,U,2.0,52411.0,5.0,8.0,Control,1,2,False,9.0,True,
1547876,58.0,61.5,U,2.0,32522.41,0.0,3.0,Test,1,4,False,17.0,True,
5328115,155.0,58.5,M,2.0,48962.99,6.0,9.0,Test,3,4,False,2.3333333333333335,True,
3574793,85.0,26.0,U,2.0,59706.98,6.0,9.0,Test,1,4,False,6.0,True,
9152843,132.0,59.0,M,2.0,43927.49,4.0,8.0,Control,2,4,False,5.0,True,
8314192,176.0,42.5,M,2.0,142356.68,6.0,9.0,Test,5,4,False,2.4,True,
7207553,70.0,61.0,U,2.0,237713.34000000003,0.0,3.0,Test,2,0,False,3.0,True,
5510998,89.0,39.5,U,2.0,27116.7,1.0,4.0,Control,2,4,True,3.5,False,790.0
9208905,429.0,49.0,U,3.0,268212.06,6.0,9.0,Test,4,4,False,3.0,True,
4034516,169.0,50.5,U,2.0,66894.73999999999,0.0,3.0,Control,1,4,True,5.0,False,265.0
183855,153.0,36.5,M,2.0,31237.25,5.0,8.0,Control,1,4,True,5.0,False,737.0
9086603,143.0,30.5,M,2.0,45458.56,1.0,4.0,Test,2,4,False,5.0,True,
4598217,65.0,51.0,U,2.0,46595.16,3.0,6.0,Control,1,4,True,5.0,False,159.0
6029457,195.0,49.5,M,3.0,128066.84,6.0,9.0,Test,2,4,True,3.0,False,257.0
4185375,71.0,29.0,U,2.0,39656.03,6.0,9.0,Test,1,0,False,1.0,False,
3111209,71.0,33.0,U,3.0,52667.14,6.0,9.0,Test,1,0,False,4.0,True,
7528112,277.0,23.0,F,2.0,27721.51,1.0,5.0,Test,1,2,False,3.0,False,
6777405,257.0,35.5,M,3.0,169540.12,6.0,9.0,Control,1,4,True,5.0,False,95.0
7887642,249.0,42.0,M,3.0,50707.6,2.0,5.0,Test,1,4,True,5.0,False,168.0
9864467,235.0,25.5,F,2.0,79086.94,5.0,8.0,Test,1,4,False,6.0,True,
8051151,231.0,30.0,F,2.0,50202.6,2.0,5.0,Test,1,0,False,1.0,False,
735147,57.0,64.5,F,2.0,91678.22,6.0,9.0,Control,2,4,True,4.5,False,133.0
5773597,78.0,23.0,M,2.0,52791.27,1.0,4.0,Test,1,4,False,6.0,True,
751327,107.0,62.5,M,2.0,33712.36,6.0,9.0,Test,2,4,False,4.5,True,
664244,152.0,29.5,F,2.0,26158.17,0.0,3.0,Test,1,4,True,5.0,False,102.0
7013561,329.0,61.5,F,2.0,679356.88,0.0,4.0,Test,1,4,True,5.0,False,285.0
5654418,70.0,24.0,U,2.0,30345.27,1.0,4.0,Control,1,0,False,1.0,False,
5860017,179.0,45.5,M,2.0,37744.35,3.0,6.0,Test,1,4,True,5.0,False,180.0
5355367,187.0,80.0,F,2.0,103616.07,4.0,7.0,Test,3,3,False,2.6666666666666665,True,
938227,338.0,33.5,M,2.0,112651.77,2.0,5.0,Test,1,4,True,5.0,False,455.0
256853,115.0,81.0,F,2.0,37014.39,2.0,5.0,Control,1,2,False,3.0,False,
2872157,69.0,26.5,U,2.0,41454.25,6.0,9.0,Test,1,4,False,7.0,True,
8976119,67.0,50.5,U,2.0,48461.23,3.0,6.0,Control,1,4,False,6.0,True,
6099815,346.0,48.5,F,2.0,137310.55,1.0,4.0,Control,1,4,True,5.0,False,156.0
4399507,108.0,41.5,F,2.0,140106.25,3.0,6.0,Control,1,4,False,7.0,True,
5148384,168.0,22.5,M,2.0,54060.78,6.0,9.0,Control,1,4,True,5.0,False,112.0
4442392,158.0,40.5,M,3.0,552983.5,3.0,6.0,Control,1,4,True,5.0,False,331.0
5684766,168.0,35.5,F,2.0,118330.81,6.0,9.0,Control,2,4,False,3.5,True,
4044372,89.0,24.5,U,3.0,81314.11,3.0,6.0,Test,1,4,False,7.0,True,
1085768,192.0,50.5,M,2.0,266354.65,6.0,9.0,Test,1,4,False,7.0,True,
7911204,168.0,59.5,M,2.0,31970.36,0.0,3.0,Test,2,4,False,4.5,True,
8774697,121.0,68.0,M,2.0,25179.69,1.0,5.0,Test,1,0,False,1.0,False,
7064013,99.0,25.0,U,2.0,30281.88,2.0,5.0,Control,1,4,False,6.0,True,
5153966,166.0,34.0,M,3.0,216908.64,6.0,9.0,Test,1,3,False,4.0,False,
5933629,202.0,71.0,M,3.0,179166.65000000002,6.0,9.0,Test,1,3,False,6.0,True,
9200390,82.0,29.0,U,3.0,47957.49,6.0,9.0,Test,1,0,False,1.0,False,
9454300,178.0,49.0,F,2.0,81839.01999999999,0.0,3.0,Control,1,3,False,4.0,False,
3709934,102.0,55.0,U,2.0,29695.46,1.0,4.0,Control,1,0,False,3.0,True,
5344576,73.0,26.5,U,2.0,45511.1,3.0,6.0,Control,1,4,False,6.0,True,
2439828,233.0,67.0,M,2.0,91306.28,0.0,3.0,Control,1,0,False,1.0,False,
6334082,47.0,28.5,U,2.0,39959.33,4.0,7.0,Test,1,4,True,5.0,False,99.0
4867711,58.0,23.0,U,2.0,41592.46,5.0,8.0,Control,1,4,False,9.0,True,
5377930,104.0,45.0,F,2.0,37367.67,2.0,5.0,Control,1,0,False,1.0,False,
7735750,176.0,32.5,M,2.0,122677.47,5.0,8.0,Control,1,4,False,7.0,True,
50643,142.0,53.0,F,2.0,145174.91,4.0,7.0,Control,2,4,False,4.5,True,
8164319,175.0,66.5,M,2.0,42834.69,6.0,9.0,Test,1,4,False,10.0,True,
5363915,69.0,24.5,U,2.0,52372.61,3.0,6.0,Test,2,4,True,3.0,False,133.0
7905949,206.0,46.0,M,2.0,136467.34999999998,6.0,9.0,Control,1,4,True,5.0,False,65.0
878301,54.0,55.0,U,2.0,143429.91999999998,0.0,3.0,Test,1,0,False,1.0,False,
5257854,157.0,55.0,M,4.0,244735.89,4.0,7.0,Test,2,2,False,2.0,False,
6239885,90.0,64.0,U,2.0,73683.54999999999,1.0,4.0,Test,1,4,True,5.0,False,321.0
3740538,86.0,48.0,U,2.0,63821.18,4.0,7.0,Test,2,4,False,2.5,False,
3503142,88.0,22.0,U,2.0,38537.85,3.0,6.0,Test,1,4,False,7.0,True,
1698311,120.0,67.5,F,2.0,56042.92999999999,0.0,3.0,Control,1,4,True,5.0,False,262.0
818487,120.0,39.5,M,2.0,25830.78,0.0,3.0,Control,1,4,True,5.0,False,321.0
8604038,81.0,79.0,U,2.0,51560.78,2.0,5.0,Control,1,0,False,1.0,False,
1710352,189.0,60.0,F,2.0,63123.67,3.0,6.0,Control,1,0,False,1.0,False,
8538971,104.0,27.5,F,2.0,51639.37,6.0,9.0,Test,1,4,True,5.0,False,118.0
1708943,321.0,63.5,M,2.0,40562.48,0.0,3.0,Test,1,4,True,5.0,False,215.0
526419,221.0,57.5,F,2.0,35754.85,1.0,4.0,Test,1,4,False,7.0,True,
7299904,198.0,23.0,M,2.0,36663.68,1.0,4.0,Test,1,2,False,4.0,True,
8413588,274.0,59.0,M,3.0,289440.0,5.0,8.0,Control,1,1,False,2.0,False,
3925764,267.0,47.0,M,2.0,84755.63,1.0,4.0,Control,1,0,False,1.0,False,
5329423,254.0,43.0,F,3.0,111280.68,6.0,9.0,Test,1,4,True,5.0,False,231.0
3110656,251.0,53.5,M,2.0,458794.98,5.0,8.0,Test,1,4,False,6.0,True,
2130660,251.0,48.5,M,4.0,554627.62,6.0,9.0,Control,3,4,True,3.0,False,180.0
8809832,282.0,19.0,M,2.0,58003.87,5.0,8.0,Test,1,0,False,1.0,False,
9990056,220.0,84.5,M,2.0,1906038.26,2.0,5.0,Test,1,4,False,7.0,True,
2221200,241.0,76.5,F,3.0,601946.41,6.0,9.0,Control,1,4,True,5.0,False,190.0
2992803,204.0,61.5,F,2.0,132360.45,1.0,4.0,Control,2,4,False,4.5,True,
2345159,119.0,30.5,M,2.0,35038.399999999994,1.0,4.0,Control,1,4,True,5.0,False,159.0
4706669,142.0,51.5,M,2.0,127142.12,6.0,9.0,Control,2,4,True,3.5,False,390.0
9928220,153.0,39.0,M,3.0,74065.51999999999,6.0,9.0,Test,1,1,False,3.0,True,
7497113,86.0,24.5,U,2.0,40745.21,5.0,8.0,Test,3,4,True,2.3333333333333335,False,183.0
7494866,110.0,60.0,F,3.0,153911.69,2.0,5.0,Test,1,3,False,6.0,True,
7626126,94.0,20.5,U,2.0,37685.33,5.0,8.0,Test,1,4,False,6.0,True,
1938930,82.0,44.0,U,3.0,56461.15,1.0,4.0,Control,1,3,False,5.0,True,
9708352,78.0,19.5,U,2.0,26592.06,4.0,7.0,Control,1,4,True,5.0,False,1029.0
5373253,107.0,29.0,U,2.0,50670.55,0.0,3.0,Control,1,0,False,1.0,False,
7275283,53.0,62.0,U,2.0,586898.9700000001,4.0,7.0,Test,1,1,False,2.0,False,
7083484,84.0,36.5,U,4.0,199468.75,6.0,9.0,Control,1,4,False,6.0,True,
9953656,109.0,43.5,M,2.0,82393.4,0.0,3.0,Test,1,4,True,5.0,False,778.0
3487248,69.0,43.5,U,4.0,37878.85,4.0,7.0,Control,1,4,True,5.0,False,210.0
5725928,178.0,62.0,F,2.0,136111.11,6.0,9.0,Control,7,2,False,2.142857142857143,True,
5166339,118.0,28.0,M,3.0,72007.1,6.0,9.0,Control,1,4,True,5.0,False,169.0
9490292,271.0,51.5,F,2.0,26098.12,0.0,3.0,Control,1,4,True,5.0,False,149.0
6986759,149.0,32.5,M,2.0,51902.53999999999,5.0,8.0,Test,1,4,True,5.0,False,105.0
8828142,168.0,35.5,F,2.0,69376.26999999999,0.0,3.0,Test,1,4,True,5.0,False,46.0
9766963,89.0,45.0,M,2.0,148135.41999999998,6.0,9.0,Control,1,0,False,1.0,False,
8364170,335.0,48.0,F,2.0,100845.99,3.0,6.0,Test,1,1,False,2.0,False,
4502426,68.0,41.5,U,3.0,40768.58,4.0,7.0,Control,1,4,False,6.0,True,
9658835,130.0,21.5,F,2.0,45054.92,4.0,7.0,Test,1,4,True,5.0,False,73.0
3410687,182.0,31.5,M,3.0,47712.56,2.0,5.0,Control,1,4,False,7.0,True,
3075416,107.0,62.0,F,3.0,1320331.37,5.0,8.0,Test,1,1,False,2.0,False,
1581087,106.0,56.0,M,2.0,93002.49,3.0,6.0,Test,3,4,False,8.333333333333334,True,
9724470,87.0,52.5,U,2.0,35340.41,6.0,9.0,Control,1,4,True,5.0,False,130.0
7496803,183.0,34.0,F,2.0,30817.22,1.0,4.0,Test,1,0,False,2.0,True,
2106390,190.0,41.5,F,2.0,114993.2,1.0,4.0,Test,1,4,True,5.0,False,158.0
